Metacritic,PackageCount,ScreenshotCount,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,PurchaseAvail,CategorySinglePlayer,PriceFinal,release_month,game_age_days,detail_length,has_pc_rec_reqs,SteamSpyPlayersVariance_log,dlc_x_owners,lsa_about_1,lsa_about_4,lsa_about_6,lsa_about_7,lsa_about_8,lsa_about_13,lsa_detail_0,lsa_detail_3,lsa_detail_5,lsa_detail_9,lsa_detail_10,lsa_detail_11,lsa_detail_12,lsa_detail_13,lsa_detail_14,lsa_short_0,lsa_short_5,lsa_short_7,lsa_short_8,lsa_short_9,lsa_short_10,lsa_short_11,lsa_short_14,lsa_PCMinReqsText_0,lsa_PCMinReqsText_1,lsa_PCMinReqsText_2,lsa_PCMinReqsText_3,lsa_PCMinReqsText_4,lsa_PCMinReqsText_5,lsa_PCMinReqsText_6,lsa_PCMinReqsText_7,lsa_PCMinReqsText_9,lsa_PCMinReqsText_11,lsa_PCMinReqsText_12,lsa_PCMinReqsText_14,RecommendationCount
0.0,0.0757905319906102,-0.8337256773214066,-0.7027104478073062,-0.8691338397198128,0.0,0.0,1.0,1.0,0.3654548753270539,0.0456572340953495,-0.1495764858477179,-1.1694888399510437,0.0,-0.34898363663362,-0.3233200770781286,0.3063143019320498,0.044237645976169,0.3384870649732085,0.0993050379387977,-0.0635821016451259,0.0961481014512387,0.4028970641845748,0.3964717944677596,0.2556971160756468,0.3563510772524453,-0.0130585570085121,-0.1988752971408448,-0.0478473364048151,0.1762230543632342,0.0669468081223921,0.4664722100181944,-0.5279820307555081,0.144452430318586,0.2342773364091532,0.1636216054255073,0.1331008367362973,0.1325135337242733,0.0250223658666764,0.4768006071435479,0.5321184807769449,-0.136763911198123,0.0968740157644662,-0.1353530343044857,-0.2547887503739371,-0.1870745029985257,-0.0926313896317772,-0.198249095271747,0.2738613694757086,-0.0758521392664116,0.2089500493567321,0.0
0.0,1.1396886034190312,-0.8337256773214066,2.391646642836506,1.1995487115217671,0.0,0.0,1.0,1.0,2.150140444640129,1.0192859838503026,0.3254567818793614,1.0781683125825574,1.0,1.190406475818229,-0.3233200770781286,0.1824537396196184,-0.1226585790840919,0.2453554983075573,0.2347923084113935,0.3551952806160877,-0.1264871051841509,0.6920221586711879,0.2722762113791499,-0.083290601895204,-0.2025378993998189,-0.0679738774315224,-0.0578364365568211,-0.0559725171350415,-0.0635196106622249,0.0568908999277351,0.8279781774808396,0.0770529065802657,-0.2286013741842866,-0.178620465739773,-0.3372647200176593,-0.0280615371354555,0.1022595531471455,0.0031615362675464,0.6881885757242493,0.000492160378344,0.2613755695525375,-0.0014031415652606,0.0761783674388315,0.4819008624845248,-0.2983381900824183,-0.0910454069000576,-0.2311095015569163,-0.0722530115932913,-0.0978262257251764,0.1038443178686485,1548.0
76.0,0.0757905319906102,-0.0345246879288009,0.2874838211987137,1.1995487115217671,0.0,0.0,1.0,1.0,-0.3781641118867272,1.0192859838503026,-0.3421089087522538,-0.3443697912663848,0.0,0.8506726654968123,-0.3233200770781286,0.5546567130773604,-0.2054206329107624,-0.1814676628248608,-0.0714364468475251,-0.3220631310286043,-0.0829515033990081,0.6323609321328986,-0.004662534777953,0.1201957836931092,-0.1121927750487153,-0.1373286888486989,-0.1668025767078345,0.1445667243281433,-0.1456840329121764,0.0607806731449299,0.4402819819965363,0.1838284189231778,-0.5267344237559631,-0.2849587420327092,-0.2986160414882635,-0.0984201924779404,-0.0557867065957292,-0.039439579069785,0.6681804801979118,-0.2490204943185364,-0.2387728026459853,0.263362178476231,0.3429539283627985,0.2905375126982519,-0.0089943035158119,0.262973588293325,-0.0465253091389403,-0.0724195631929668,0.0656503821719873,0.2689668557747116,220.0
0.0,0.0757905319906102,-0.4341251826251037,-0.2076133133042962,0.7858122012734513,1.0,0.0,1.0,1.0,-0.824335504214996,-1.252514432244588,-0.622810385136437,-0.0814584585418278,0.0,0.0888467181505632,-0.3233200770781286,0.3612140936728994,0.0013595943281929,0.1970150645721135,0.0477713060818297,-0.0041738282086575,0.0975450485922878,0.8151141153181642,-0.0148775029020611,0.1414163887373901,0.0965449606048758,-0.0203057756846036,-0.1350361596991226,-0.0734384693876016,0.2274059853146195,-0.0750926944442038,0.5461360724523454,-0.1980427473200797,0.1078762710294166,0.2327183366297687,0.2210993776299826,0.1181639153631489,0.23397323074471,0.0086099302536682,0.4493811084510368,0.2810764425352156,-0.2489383884795658,-0.0681118268219169,0.1731512909545806,0.3650314290122718,-0.0982193661267998,0.0858291755471072,-0.1961874260994925,0.3780740188599189,-0.2078402145789253,0.1215914925423711,0.0
66.0,0.0757905319906102,0.964476548811956,-0.7027104478073062,-0.8691338397198128,0.0,0.0,1.0,1.0,0.3654548753270539,-0.9279715156596036,2.23908511607538,0.4807492574182739,1.0,1.426833846118505,-0.3233200770781286,0.0674231545112907,-0.2268832944103091,-0.0648217042340067,-0.1825145533990662,0.1120588827702938,0.0449303755546594,0.8343570429033138,-0.1255648489553593,-0.1073190294737112,0.0629741956757404,0.0339152536031062,-0.0643641219195959,-0.038038904376668,0.0362412556984423,0.0941576668952351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421082081823979,-0.4863263614492407,0.1056737024526611,-0.1931980991842258,-0.3526328628106751,0.1071828387116646,0.0503221576491176,-0.1450454707895335,-0.1472009416572801,0.0127674520705566,0.156109320655705,0.1877142039046932,2466.0
0.0,0.0757905319906102,-0.8337256773214066,-0.7027104478073062,-0.8691338397198128,0.0,0.0,1.0,1.0,0.3654548753270539,0.6947430672653183,-0.9107093352740608,0.362204415430862,1.0,-1.641723076265682,-0.3233200770781286,0.0724441607881408,0.1596622793439832,-0.0255555036837943,0.1324281099765051,-0.0917327263651736,-0.2300149882435253,0.7882222320587532,-0.2124012006151647,0.228354323642761,-0.2461163082531686,0.1249062762088578,-0.0210401760525024,-0.0938481071151013,-0.2460824740733289,0.0531594589548841,0.3049973597108888,0.4867951111661761,0.1947276318946598,0.349249378201955,0.0564767405001374,-0.0017295326322805,0.1136775546072796,-0.0045757231000215,0.6931555558490775,0.4249314141218189,0.3923550023307773,0.208229460445242,-0.2259344289630629,-0.0796681019949038,0.0340726970855539,-0.0973753082599601,0.0358466646823822,-0.0065322393178445,-0.1860687830571104,-0.0367901429448893,0.0
61.0,0.0757905319906102,1.364077043508259,-0.7027104478073062,-0.8691338397198128,0.0,0.0,1.0,1.0,0.3654548753270539,1.343828900435287,2.23908511607538,0.341077611908353,0.0,0.4257650329384176,-0.3233200770781286,-0.3115899244914148,0.1572295391260957,0.0990386725155102,0.0259276395952865,0.0133050963676862,-0.0585763105174116,0.7021674593162708,0.0752462501013929,0.0209453527967146,0.2390917807172149,-0.2465838288988856,0.2033279419563678,0.1107543331822465,-0.1292201474024374,-0.0676656581789445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062626645090098,-0.6191454651474654,-0.0837003053391018,-0.1558647974623549,-0.2908837861413398,-0.0536162043044641,-0.1995942565613718,-0.2114077757387571,-0.2533207828072519,-0.0405357474208388,-0.1377327365957995,0.1073594034963558,114.0
84.0,0.0757905319906102,2.363078280249016,2.2678723592107533,1.1995487115217671,1.0,0.0,1.0,1.0,1.1090738625408352,-0.9279715156596036,-0.6426034379583987,1.13098532138883,0.0,1.4202420984712711,-0.3233200770781286,0.1305015173560886,0.2244571374578108,0.0381141555885843,0.1262162512434073,0.2174501296304476,-0.1978705132001392,0.794937957368607,0.280678811099447,-0.0696204883423589,0.1521810903766184,-0.1286399716238981,0.1636706471273695,-0.054573714589638,-0.2337702783584301,0.1967122229907787,0.4894021196232314,-0.4052944556322536,-0.0296647046946405,-0.0355077090619465,0.0452664024250188,-0.0850384076537149,0.1095027806682379,-0.2476949726471336,0.5176162441181626,0.1937948876013571,0.2699656469231924,-0.0751468858407039,-0.0021699330413184,0.3141766479971318,0.0086198997190166,-0.1642026982927521,0.0543281143396499,0.0119644902524694,0.6294379673062912,-0.1693797383128975,5968.0
0.0,0.0757905319906102,-0.2343249352769523,-0.7027104478073062,-0.8691338397198128,0.0,0.0,1.0,1.0,1.1090738625408352,-1.5770573488295725,0.127526253659745,-1.1237140989856074,1.0,0.3535457797077367,-0.3233200770781286,-0.0746084023911223,-0.3451135650605808,-0.2337533181673698,-0.1784206154271848,0.6193439248819046,-0.1849106885727214,0.3004801898836628,-0.1711479342555123,-0.002669796669579,0.2992780052339919,-0.1582085239910938,-0.2175309727196441,0.0172867859578135,-0.0241911787459691,0.2594384223061819,0.4232768369025338,0.30407665138169,0.0949275303784797,-0.1836170007742353,0.5161338660943718,-0.0481268659516265,-0.2260039325796949,0.3053452830257467,0.5177499318944851,-0.0985604921083522,0.0369867030273276,-0.5365837685785979,0.4321786845319792,-0.3524290434831297,-0.03065886679556,-0.0091455127183009,-0.0415908522381829,-0.0280276319118187,-0.0335575793220214,-0.0890618313234776,0.0
0.0,0.0757905319906102,-0.8337256773214066,0.3493709630115899,1.1995487115217671,0.0,0.0,1.0,1.0,-0.824335504214996,1.6683718170202717,0.2228927808928329,0.7565714145176976,0.0,0.4998813714750211,-0.3233200770781286,0.4217016769669492,-0.1616129482680057,0.0048188957041258,-0.1130917778262947,0.0088277750440202,0.1968994492877836,0.8032393392146653,0.2377648024473546,-0.0100529188892655,-0.043687604924823,0.0491327362924815,-0.1302369841056935,-0.0092265222122913,0.1150577611706396,-0.133016276865852,0.6188085427749236,0.1767678997580131,-0.1150347015717815,-0.2304168032603596,-0.0153646722186479,0.0768700472315276,-0.130932990712606,-0.1979363173195291,0.5750693730501754,0.2267730975885626,0.1920686081733591,0.0815762122771383,-0.1509332743746954,0.1170648133979242,-0.0004717003645926,-0.0643998945510473,-0.0121499005212677,-0.0782848162272563,0.6592108207353923,-0.1552189215214582,145.0
