RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,FreeVerAvail,PurchaseAvail,SubscriptionAvail,PlatformLinux,PlatformMac,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,release_year,release_month,game_age_days,discount_ratio,is_effectively_free,has_metacritic,num_languages,has_website,has_support_email,has_support_url,has_legal_notice,has_reviews_text,about_length,short_length,detail_length,has_pc_min_reqs,has_pc_rec_reqs,has_linux_min_reqs,has_mac_min_reqs,has_drm,has_ext_account,SteamSpyOwners_log,SteamSpyOwnersVariance_log,SteamSpyPlayersEstimate_log,SteamSpyPlayersVariance_log,price_per_language,metacritic_x_age,owners_per_achievement,dlc_x_owners,movie_x_owners,target_log,lsa_about_0,lsa_about_1,lsa_about_2,lsa_about_3,lsa_about_4,lsa_about_5,lsa_about_6,lsa_about_7,lsa_about_8,lsa_about_9,lsa_about_10,lsa_about_11,lsa_about_12,lsa_about_13,lsa_about_14,lsa_detail_0,lsa_detail_1,lsa_detail_2,lsa_detail_3,lsa_detail_4,lsa_detail_5,lsa_detail_6,lsa_detail_7,lsa_detail_8,lsa_detail_9,lsa_detail_10,lsa_detail_11,lsa_detail_12,lsa_detail_13,lsa_detail_14,lsa_short_0,lsa_short_1,lsa_short_2,lsa_short_3,lsa_short_4,lsa_short_5,lsa_short_6,lsa_short_7,lsa_short_8,lsa_short_9,lsa_short_10,lsa_short_11,lsa_short_12,lsa_short_13,lsa_short_14,lsa_name_0,lsa_name_1,lsa_name_2,lsa_name_3,lsa_name_4,lsa_name_5,lsa_name_6,lsa_name_7,lsa_name_8,lsa_name_9,lsa_name_10,lsa_name_11,lsa_name_12,lsa_name_13,lsa_name_14,lsa_PCMinReqsText_0,lsa_PCMinReqsText_1,lsa_PCMinReqsText_2,lsa_PCMinReqsText_3,lsa_PCMinReqsText_4,lsa_PCMinReqsText_5,lsa_PCMinReqsText_6,lsa_PCMinReqsText_7,lsa_PCMinReqsText_8,lsa_PCMinReqsText_9,lsa_PCMinReqsText_10,lsa_PCMinReqsText_11,lsa_PCMinReqsText_12,lsa_PCMinReqsText_13,lsa_PCMinReqsText_14
-0.2306584179409957,-0.3159847371937574,0.0150337317158829,-0.3572229008661429,0,-0.2922690214115922,0.0803929655715463,0.1144513659184932,-0.2353470815741841,-0.6920490691818346,-0.698917038761579,-0.6568695179516122,-0.6007236282908646,-0.7000848479941923,-0.8666863492410533,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.7825661572454411,0.8129359907036834,0.819598044184595,-0.6040205327573296,-0.7068443308156165,0.0,0,0,0.0392794597868734,1,1,1,0,0,-0.5866012673538471,-0.230818620582525,-0.6086915262789868,1,1,1,1,0,0,-0.1327400658453155,-0.2033423528009807,0.0141589257497477,-0.0634863903455646,0.2771859778210789,-0.4372176748317832,0.7018564089891048,-0.3264672876911224,-0.3150671042213248,0.0,0.5941993664422601,-0.4111195428872983,0.2265885400422037,-0.0822873436982089,-0.2916324704016648,-0.0444767215481166,-0.1690745865426579,0.2743854625668522,0.1637470629008634,0.0330266834741461,0.2532426317147129,-0.0003258786645744,0.1255316240772968,-0.2976659164859593,-0.1802609245066158,0.6002850216532694,-0.421708777693156,0.2228274407558505,-0.0710538771459369,-0.2757601629332172,-0.0155850730747546,-0.177308766463061,0.3173263699054264,0.1671309272209127,0.045108691936101,0.2519834819859441,0.0075893222917153,0.1136082166106786,-0.2205386533036932,-0.2088850250911176,0.4402883542104749,0.2817753901901181,-0.2322269681484479,-0.0206940720358001,-0.0017917928557767,0.1068089274510369,-0.1527347809205953,0.3736025415531199,-0.0997817610289468,-0.3322737294470774,0.5530913788398644,0.1036743821735294,-0.212576288576663,-0.0810790878366946,0.0963840053333064,0.0042077622170619,0.0120157881330468,0.0164593962488379,-0.0051223007398737,0.0172806150920786,0.0233749966047981,0.0010160506610172,-0.0039758047867797,-0.0018146479062818,0.0313933799623165,0.1672162627201804,0.0479219967586414,0.0377035107109426,0.1064059173047035,0.9770816285626958,0.6588565736897151,0.1365127585836107,0.5936067367587208,-0.158185728255065,0.0195145241453212,0.2977044561643361,-0.0666783243924305,-0.1315018082386026,-0.0009087382321493,0.0968124596194558,-0.165019580274195,-0.0996242896159862,0.0465381904295463,0.0727274265803514,-0.071750221398486
-0.2306584179409957,-0.3159847371937574,0.0150337317158829,-0.3572229008661429,0,-0.2922690214115922,0.0803929655715463,0.1144513659184932,-0.636159604233958,-0.5789748508519518,-0.4294494333262563,-0.6565925905102641,-0.5241081348821514,-0.7000848479941923,-0.8666863492410533,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-0.5486256368748171,-0.5234235683725758,0.1909464811720132,-1.580944889535855,0.074362014046344,0.0,0,0,-1.075910614691621,1,1,1,0,0,-0.9369271408058208,0.2850077444964641,-0.9434049279846648,1,0,0,1,0,0,0.2260515147013443,0.1884303537711264,0.0151934157245121,0.0462565887061495,0.1779157068568896,-0.4372176748317832,1.0281417625872922,-0.3264672876911224,-0.1398683012832032,0.0,0.6012979960288382,0.3250173065729461,-0.2231024851032513,0.1034086356709382,-0.2200887496269534,-0.0085408989071415,-0.3868490597295832,0.1444370048620478,0.0119685764378516,0.0139583807085552,-0.3237298672883731,-0.1039368335879284,0.028401079791386,-0.2309384414435415,0.2884943620264439,0.6230690620770515,0.2877060999689426,-0.2354324731527733,0.088606346068289,-0.1642594261080349,-0.0303269414331383,-0.3833825224639799,0.1269588768481183,0.0418681170835247,0.0368429786092962,-0.3689858518400987,-0.1785871907068476,-0.0112875317783978,0.2569917130968973,-0.1933974553697414,0.5963950039031454,-0.0033479746082131,0.3230980408403282,-0.0253936919656907,-0.1691656655708925,0.6215127921839582,0.1542479141693688,-0.0391087238982819,-0.2046417141127845,0.0376131475340116,-0.0920323805649624,-0.0443166073570277,-0.2052915572341612,-0.0276552423621642,-0.0491038241659976,0.0270740978975608,0.0412845807790347,0.0618063680041897,0.0664938762521416,0.0035485318193803,0.3577771280660647,0.8527694209169767,-0.0479178464119655,-0.36165086658093,-0.0020057746270689,0.0088362737297342,-0.0238088144195169,-0.0069447177697657,-0.0159323929928415,-0.007061242628263,0.4604958648094273,0.5415440626595782,-0.196204285051895,-0.1268363224376412,0.0489232777415993,-0.269071220498553,-0.1528490738096064,-0.116699042961605,-0.2062032387224366,-0.2634819543005868,-0.2388882889420919,0.3817273028006001,-0.02995581689505,-0.038424259588587,-0.105905896160758
-0.2306584179409957,-0.3159847371937574,0.0150337317158829,0.9994584518530464,0,-0.2922690214115922,0.0803929655715463,0.1144513659184932,0.1654654410855898,-0.3262174434963213,-0.0999080553881111,-0.1885852146319717,0.0248119228321275,0.7180398360211957,1.2033164539121253,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.338835559205355,0.3674828043449303,0.1909464811720132,1.349828180799722,-0.3847524209750359,0.0,0,0,-0.2395180588327501,1,1,1,0,1,-0.6643144012534047,0.1024845691608218,-0.6829413301784858,1,0,0,0,0,0,0.4596197649716237,0.4434158704046486,0.5211889688162835,0.4961912290048775,0.1796675351680222,-0.4372176748317832,-0.753001209987678,0.8155627467224048,-0.025816355612246,5.877735781779639,0.7938542770850081,0.3774232185879896,-0.0337895205977504,-0.0511345523383251,-0.0850298060091732,-0.132935495268004,0.047725973431897,-0.3710931936932593,0.0692863462721167,-0.0251472807960673,-0.1499267307262744,-0.1396152433569669,-0.0738479576534926,0.0023590219561407,0.0764086108538274,0.7567784637632585,0.3649396507680275,-0.0395201298382624,-0.0480120118825443,-0.0911496892702152,-0.1135424531145068,0.0288918597996088,-0.341192945250813,0.0888342612828899,-0.0365731608005671,-0.0961652636739121,-0.1849172800498625,-0.086973353699086,0.1643398225159596,-0.2540623391683458,0.484998245604685,-0.3314651247073474,-0.0090475116239409,0.0223280637729554,-0.1243351000887728,-0.1789397129517885,-0.076781774207318,-0.2750085831452889,0.0553724650811473,0.056038400960609,0.106450159990778,0.4065067101749769,-0.1122582215796934,-0.1911980566846615,-0.5416447303190283,0.0093877944946064,0.0080082152521625,0.0109911716254178,-0.0048454755692206,0.0025062709940534,0.0348395363876576,-0.0020502616858818,0.0019154671640329,-0.0060303133028253,0.0235094402181113,-0.003960499634986,0.058617388479955,0.3246422584937741,0.9387185512330792,-0.0885982469455991,0.4769220792346589,0.2959128603360161,-0.2092799103107385,0.1745395346733542,-0.4403730545357056,0.1160846342045504,0.0474782185599962,-0.1408465376147307,0.1475699275747693,0.5485491101241583,0.0274662784786159,0.0159245208364549,-0.0344443432985591,-0.0624672621801134,-0.2290048326085557
4.399009724338726,-0.3159847371937574,0.0150337317158829,2.7928936478223334,74,0.9243212604711588,2.471852653975178,0.1144513659184932,1.1674967477350249,1.990895433266908,2.2145528812718918,1.961301415210969,2.1325262168125723,2.3827948998653468,1.2033164539121253,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2.1137579513657,2.149295549779943,-1.06635664485315,0.698545276280705,1.022842610427722,0.0,0,1,2.2696596087438627,1,1,1,1,1,2.0753819541579825,0.8167056900394222,1.9346588993578204,1,1,0,0,0,0,1.5774272588415843,1.662075729679772,1.791812866140311,1.8968178943068188,0.6809406933392947,2.02025706696849,-0.7983871523893519,3.6210446424233855,2.182816608781094,11.059346214138635,0.7572126752571505,-0.3778077283153864,-0.0359331314146606,-0.195082285728306,-0.2313621290304522,0.1458323795313879,-0.0147299700153538,0.0907250252138013,0.2080365110254501,-0.2083321098550772,-0.1707874743530096,0.0277928872626853,-0.1744950293532632,0.1033999933999166,-0.0594654440171644,0.7607840482578853,-0.3852983022629492,-0.0397248171361416,-0.1861646768410727,-0.2100305462304172,0.1649766804624257,-0.0165448768228952,0.1018123781332632,0.2306323639772804,-0.1508147513999277,-0.1884879263040111,0.0269720318957389,-0.1457196406659515,0.0914866264233207,-0.1129260445717981,0.6663314307412402,0.2222509389542193,-0.4072865792095212,-0.0482112770380191,0.1329577067940677,0.2930696473435815,-8.477306007392215e-05,0.1965127228385683,-0.1038675570522816,0.0463198258294946,0.2948540401544678,0.0769741497812695,0.2874834361676782,-0.0166553885169928,-0.0865643335806847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6305888274084519,-0.2584028481081511,0.3652778425450018,-0.1404011480712506,-0.1374791501147723,0.1638245100419186,0.1411616783546884,-0.1363666301803889,0.184206009714326,-0.2275760949276207,0.418736580936462,0.0842952420941298,0.1023056182975552,-0.117950899761779,0.075074967815154
-0.2306584179409957,-0.3159847371937574,0.0150337317158829,-0.3572229008661429,82,2.7492066832952857,1.138630735925934,0.1144513659184932,0.1654654410855898,1.990895433266908,1.3721154636378856,0.7692672439280634,0.6692648797350489,-0.7000848479941923,-0.8666863492410533,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8179375526723085,1.852326758874107,-2.3236597708783138,1.675469633059231,2.250706797112808,0.0,0,1,-1.075910614691621,1,1,1,1,0,0.0129000512998828,-0.8656818391412808,-0.0359073247685658,1,0,0,1,0,0,0.92917723859353,0.9560438759705696,0.7674519194437824,0.7680278908605971,2.364781381920944,2.9423434012941563,1.6675648646974262,-0.3264672876911224,2.448772034264301,5.170483995038151,0.6611869171571685,0.2473020599605552,-0.0663838612463395,-0.3452807301598176,0.2008655142973925,-0.3860205534638525,0.1473757648552764,-0.162941657521058,-0.1209468327163901,0.0168581194264995,0.2205474582383993,0.0265414988878065,-0.0017745963877677,-0.0317091838995164,0.2741403712400735,0.6806950729791549,0.2566840002307856,-0.0655599684332679,-0.360063752409939,0.1731940377772192,-0.4089486288380924,0.157390803372817,-0.1507839438067774,-0.1334009601302551,-0.0555637439912383,0.2437729260726469,0.0377211162265091,0.0378733043677764,0.0919267806431049,0.0215527226121852,0.3093325951820083,-0.2515685055385263,0.4023900273709965,-0.0604154590065694,0.0029499623944469,0.1650824098910444,-0.1642006639724569,-0.3816528190305685,-0.3860989261646907,0.0768538269036528,0.411124034428847,-0.0092287066399817,-0.1917224270166323,-0.2516240493061392,0.2267554865730979,0.0398597755175892,0.1199954695228099,0.123873556133621,-0.0315594765665283,0.9615437040322932,-0.1962988028315611,0.0624005624108509,0.0111203021229013,-0.0014523890244099,0.0007161457024651,0.00076924382498,-0.0149163844057575,-0.0123009399626683,0.0044575119219421,-0.0125588995838134,0.5454357358865247,-0.3612756317576946,-0.1622630228388251,-0.0913464646956133,-0.5472506679725057,-0.0496125688675766,-0.2621114262865655,0.0028193519764516,0.1391142695125533,-0.3058246552651549,-0.051482373081155,-0.1347846346791898,-0.1138134866070561,-0.075970610965183,-0.1192786062270813
-0.2306584179409957,-0.3159847371937574,0.0150337317158829,0.9994584518530464,0,2.7492066832952857,0.0803929655715463,0.1144513659184932,2.3699343157143464,1.990895433266908,1.7003602853349626,1.961301415210969,2.1325262168125723,2.3827948998653468,1.2033164539121253,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1137579513657,2.149295549779943,0.1909464811720132,1.0241867285402135,-0.3313670215539452,0.0,0,0,1.9908620901242384,1,1,1,1,0,0.1473561083641967,-0.1038459768707738,0.092556621660726,1,0,0,1,0,0,0.9904716921245472,1.0229425766181404,1.1735430208186313,1.216161025536912,0.1354675593179035,-0.4372176748317832,-0.7894227261929496,1.080593147847413,2.448772034264301,8.77863395266279,0.7364694428667065,0.4728733802988407,-0.2396775083782307,-0.0919260223308672,-0.2089142976148556,-0.0414235546663755,-0.3018723375207899,-0.0631293635375947,-0.1030852764315424,0.0473699954314345,0.1077447570530777,0.0091270256942766,0.0278744946937879,0.0246078041534946,0.0411004569325184,0.7497764317167915,0.438817467002133,-0.2424231450784414,-0.1054434411615575,-0.1590193511420023,-0.0448035782840511,-0.2892801835598041,-0.029858973384324,-0.0888607143072568,-0.0055666410579826,0.1406557224605858,0.0095395892552868,0.0002409451419065,0.1834813256632071,-0.0452816739961383,0.5044609425730998,-0.2984349742767304,0.2696882086333195,-0.0624223584888759,0.0289999689167483,0.0566049777613111,-0.0111560216462938,-0.4480319104071892,-0.3939614584432701,-0.1832109958376305,0.3797965008058361,-0.1604323551057614,-0.1192162428462306,0.0438719275500038,-0.0056736809830553,0.0474073821131722,0.126962164572287,0.1280566161323931,-0.0358185526229791,0.9602721711764792,-0.1892661927010835,0.057958621626217,0.005937872791948,0.0001327925021716,0.000121778246826,-0.0030201761343002,-0.0364350941578249,-0.0255827091714151,0.0104059050357466,-0.022659672752038,0.6791114601770071,-0.1057363096289778,0.0126988017483,-0.1871828332953369,0.2124972406477949,-0.1425191128801311,-0.0698783218443819,0.0327650426928688,-0.0296891661064699,-0.0543030152990665,-0.2388133320646542,0.386787287016781,0.4248120595771241,-0.0664032374368747,-0.1602009026251675
4.399009724338726,-0.3159847371937574,2.049608044991023,7.049486172584618,78,2.7492066832952857,1.8894623829269597,0.1144513659184932,2.1695280543844597,1.990895433266908,2.2145528812718918,1.961301415210969,2.1325262168125723,2.074506925079393,1.2033164539121253,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1137579513657,2.149295549779943,-0.4377050818405684,1.349828180799722,0.2807855584745613,0.0,0,1,1.4332670528849916,1,1,1,1,0,1.5227552242055729,-0.0403596550148982,2.368372039596164,1,1,0,0,0,0,1.3611559106839153,1.4271052393953878,1.537229698171757,1.617097303495574,2.197561406767363,1.7978684021831786,-0.776631999891226,8.365637543396005,2.448772034264301,9.92983732785891,0.7552496727832162,-0.3514898643162782,-0.2786649177679717,-0.223211534105701,-0.167950624847036,0.2059257622151194,0.0761344984904042,-0.0332000440408312,-0.0017571428551289,-0.145366250165655,-0.0066601725626876,0.0291818059863167,-0.103573054319169,0.1991511145685529,0.1692478390524052,0.8335469044304568,-0.3514671554867875,-0.1105185469712808,-0.1020405057781351,-0.1171043327958036,0.0542183887427561,-0.0384967921378694,-0.0181587019550856,0.0110324020458111,0.003540266645702,-0.1188375206389629,0.3289632283832558,-0.0367449030524153,-0.0440754075325354,0.1217076169064788,0.4371312216038188,-0.2085464858357574,-0.2705691207465619,-0.0204649236685031,0.051595529756202,-0.2027537453596121,0.0772916114084859,-0.0506921903705251,-0.0359579051131135,0.5325116035529662,0.1822684543979938,0.0577617021143862,-0.0314066780901079,0.5030780800810833,0.2529616733624767,0.1589827768296138,0.5051660365832505,0.7320371664175371,-0.3633186528892338,-0.1842551710993509,-0.0195145213713768,-0.0444584637053045,-0.0213077278471488,0.0018719123995443,-0.018270412528777,-0.0194852742407197,0.0418736510140658,0.0060911905931252,-0.0480037231935688,-0.1003976398299688,0.6021401712404907,-0.2305369018001343,0.4922732842809635,0.4382717590666581,0.2090988359941352,-0.1802140647920653,0.1981402028404413,-0.0728784748704824,0.0381080423109213,-0.0197971579353012,0.0057376742974274,0.0734513024789328,0.0300234857542068,-0.1382321865986654,-0.0425778490376894
-0.2306584179409957,-0.3159847371937574,0.0150337317158829,0.9994584518530464,0,-0.2922690214115922,0.0803929655715463,0.1144513659184932,-0.836565865563845,-0.6554640523296111,-0.5874132020297214,-0.6426670963167596,-0.5657264275979955,0.903012620892768,1.2033164539121253,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.6965358362215125,-0.6719079638254934,0.1909464811720132,0.3729038240211963,-0.2495094091082728,0.0,0,0,0.0392794597868734,1,1,1,0,0,-0.3300245713045141,-0.6434797126457164,-0.3635493165790535,1,1,0,0,0,0,0.0504359663000524,-0.0033381064598406,0.0621705095831504,-0.0105154541976655,-0.6960519728082286,-0.4372176748317832,-0.7764138157333527,0.6112757492589092,-0.225621801435994,0.0,0.7300254837100952,-0.1693296253696123,0.0851085321631908,0.2477605206823765,0.3316457609735313,-0.2158194544378308,-0.2829871631613841,0.0863665984546783,0.0096499566599473,-0.1586881008370309,0.1919232999298348,0.0362605392479496,-0.2181414115009364,0.0376274885574887,-0.1150119282590333,0.7287283678556346,-0.1688688983658837,0.069033107987632,0.2608127001578373,0.3243593008917686,-0.2432903518485845,-0.2707240519486769,0.1170901742104411,0.0062840514163268,-0.1647016364095577,0.1808977523122315,0.1083687969518895,-0.2055057714199587,-0.0453321882907843,-0.0180862722141816,0.4380587918685309,-0.213029911022188,-0.2621854995950732,-0.0581136975555086,-0.1187713925375466,-0.3927189559475761,0.1838625573137267,0.0989740540943791,-0.1120375950916705,0.3479189337919351,0.1665693752733011,0.1373245308101214,0.020446377080816,0.5263779310729401,0.1448206374141067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713000743690657,0.2857318001990579,0.1211291869763748,-0.2223538742650477,-0.2278467652767332,-0.1735164104057853,0.2001247559972003,0.1259331040229011,-0.231468913391093,0.0377808346039548,0.0857626847376009,0.1713802886185018,-0.0259837242505091,0.2913000442855931,0.1751571701571997
-0.2306584179409957,-0.3159847371937574,0.0150337317158829,-0.3572229008661429,43,-1.5088593032943434,0.0803929655715463,0.1144513659184932,-0.2353470815741841,-0.4459485402093509,-0.2360464607002629,-0.4723962809507265,-0.2784971498394039,-0.7000848479941923,-0.8666863492410533,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.078386555938832,1.1099047816095189,-2.3236597708783138,-1.580944889535855,2.250706797112808,0.0,0,1,-1.075910614691621,1,1,1,1,0,0.6691442931183691,-1.4926092674680522,0.591091019271648,1,0,0,0,0,0,0.3769460909620393,0.3532012646481847,0.3389090825906306,0.2949625771777723,2.364781381920944,2.9135448691636845,1.1653654123068726,-0.3264672876911224,-1.1427930746561477,0.0,0.8014192065450094,-0.1659390582464718,-0.2927619347343912,0.0588718580947564,-0.0899583438663953,0.3078227810135525,-0.1213221344325557,-0.1535718984940081,-0.1000800533937859,0.0415080581988787,-0.071341862680183,0.0132732348359877,0.0533707846597142,0.2289941160014579,0.1660534848678116,0.8055385300668458,-0.1651874490780216,-0.3011333048217194,0.0570765298599457,-0.0747005042001912,0.3181308887851959,-0.1384871677713225,-0.1567869401391338,-0.0900357144725964,0.050275568530358,-0.0714256829902958,-0.0190962091129933,0.0714391093186928,0.1837182538630136,0.1561320548161694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453159943044409,-0.0123227033868832,0.0312227112495008,0.0113721314179838,0.0589719552916122,0.4726325677429114,0.3582042409296622,-0.004390905767902,0.335913147510818,0.0028797977626295,0.1268211665297089,0.2620567423993475,0.3878212372376311,0.5130787373136236,0.1057357681941142,0.5923117154718756,-0.5433968045983717,-0.0134911302035891,-0.1898902719026984,-0.3079978889598838,0.0426243100268481,-0.1353593671040441,-0.2786933278157418,0.2247754388222527,-0.1786791714592774,-0.1353620000494558,0.0030583976790677,0.1533767298884483,-0.0258139665513371,0.0012274622244058
-0.2306584179409957,3.1573756925958776,0.0150337317158829,-0.3572229008661429,0,-1.5088593032943434,0.0803929655715463,0.1144513659184932,-0.2353470815741841,1.4363719010997795,1.0032452130540075,0.3648344963706853,0.4346890480639269,-0.7000848479941923,-0.8666863492410533,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4007154375281218,-0.374939172919658,-2.3236597708783138,-0.9296619850168382,2.250706797112808,0.0,0,0,-1.075910614691621,0,1,1,0,0,-0.1795324707371169,-1.4926092674680522,-0.2197639820435158,1,0,0,1,0,0,0.8488575436232672,0.8683764448731164,0.6917089416007043,0.6844026842239366,0.4698870920456818,-0.4372176748317832,1.5945220691158208,-0.3264672876911224,-1.1427930746561477,4.8283137373023015,0.5007248955625283,0.428787385584126,0.1622550208351296,0.2799992180088441,-0.0960075817974641,0.1543499046929922,0.0243881486061645,0.4176223902552762,0.0532752468481159,-0.1179029963072665,0.2177338082887289,0.3675783050115331,0.1454470071738435,-0.096252644342525,-0.1515404833335728,0.4769298224862413,0.4117720401602085,0.1432196831177718,0.274988615153437,-0.0902837569650997,0.1532560284574972,0.0218081839783513,0.4278319993747496,0.0283249188581061,-0.0964754937153673,0.1460234779882504,0.3734854785427235,0.1841371058160939,-0.2940039525361013,-0.0206846100824281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647641296147263,0.1668777218949467,0.1213071195141529,0.0592216525839293,0.0428075016340789,0.2293412493709194,0.0519574659532256,-0.0907864687032293,0.1412324717346513,-0.0532529282755808,0.0057985738973671,0.4278821044758538,0.0926706466586089,0.750403346164138,-0.326758205903335,0.4845003700499038,-0.490182874487715,-0.2203317650090684,-0.1479067404262044,-0.5125852128607468,-0.1071429676095134,-0.0853685666631486,-0.2109277255771824,0.1925316420952828,-0.1876007709321124,-0.1088647974041328,-0.1207885461472078,-0.145445529303737,-0.0459263277268112,-0.0811702400677392
