RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,FreeVerAvail,PurchaseAvail,SubscriptionAvail,PlatformLinux,PlatformMac,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,release_year,release_month,game_age_days,discount_ratio,is_effectively_free,has_metacritic,num_languages,has_website,has_support_email,has_support_url,has_legal_notice,has_reviews_text,about_length,short_length,detail_length,has_pc_min_reqs,has_pc_rec_reqs,has_linux_min_reqs,has_mac_min_reqs,has_drm,has_ext_account,platform_count,genre_count,category_count,price_tier,SteamSpyOwners_log,SteamSpyOwnersVariance_log,SteamSpyPlayersEstimate_log,SteamSpyPlayersVariance_log,price_per_language,metacritic_x_age,owners_per_achievement,dlc_x_owners,movie_x_owners,owners_tier,achievement_tier,players_tier,GamePopularity,GamePopularity_enc
-0.23413855783271117,-0.31507860402984894,2.039943267410404,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,0.117446989689343,-0.4296009555086073,-1.7888304397782626,-1.903749645455116,-1.686272057403474,-1.804218837248295,-0.6992297750459157,-0.8632613328013595,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4019642339506822,-0.5236531441074928,0.8221288754013234,1.6728361329815842,-1.080905183931895,0.20040080156304593,0,0,-1.0820313257599439,1,1,1,1,0,-1.080086953377278,-0.9178083549277782,-1.0799123279597762,1,0,1,1,0,0,1.7531927413788626,-1.0348714036011644,-0.41139158833564055,-0.4602958191743917,-1.7725175078712552,-1.7537975874611538,-1.67473774055745,-1.654764599748824,0.17958220154586405,-0.4376238411174762,-0.843096632973727,-0.32800520465214505,-1.139713241226121,-1.653054895903789,-0.8097636857985676,-1.5417217072886982,Low,1
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,0.117446989689343,-0.025779625444764833,-1.7888304397782626,-1.903749645455116,-1.686272057403474,-1.804218837248295,-0.6992297750459157,-0.8632613328013595,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.19106465204417236,0.2207796620450544,0.8221288754013234,0.697780874525666,-0.9660908310771228,0.0,0,0,-0.8017168210979927,1,1,1,1,0,-0.6592502806920767,1.438731362824522,-0.6777035911294198,1,1,1,1,0,0,-0.7013313162126361,1.964640621434431,-0.41139158833564055,0.5665659146693788,-1.7725175078712552,-1.7537975874611538,-1.67473774055745,-1.654764599748824,0.7662684291354878,-0.4376238411174762,-0.843096632973727,-0.32800520465214505,-1.139713241226121,-1.653054895903789,-0.8097636857985676,-1.5417217072886982,Low,1
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,-3.5078844576138164,-0.22769029047668607,0.21544257411085357,0.3269163437813833,0.21144088043989434,0.33425083858336907,-0.6992297750459157,-0.8632613328013595,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.8467358984468231,-0.8214262665685116,0.8221288754013234,-1.5773480618714768,-0.5319490593450156,0.0,0,0,-0.8017168210979927,0,1,1,1,0,-0.39099766476993086,0.3589790506771469,-0.42132492262352017,1,0,0,0,0,0,-0.7013313162126361,-0.2849933973422655,-0.41139158833564055,-0.4602958191743917,0.20127072619620648,0.1694410424753036,0.1998388265373733,0.14192793739983262,-0.6003883406240351,-0.4376238411174762,1.008392975697994,-0.32800520465214505,-0.1516535173587689,0.2163879004380678,-0.8097636857985676,0.4074158110792239,Low,1
-0.23413855783271117,-0.31507860402984894,2.039943267410404,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,0.117446989689343,-0.4296009555086073,0.524757679349729,0.5254822036896466,0.6722581957435502,0.6231036424116401,-0.6992297750459157,-0.8632613328013595,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.4019642339506822,-0.5236531441074928,0.8221288754013234,0.697780874525666,-0.9337992943367182,0.20040080156304593,0,0,0.03922669288786083,1,1,1,0,0,0.9170414669972298,0.500844317966583,0.8288150985772657,1,1,1,1,0,0,1.7531927413788626,-0.2849933973422655,-0.41139158833564055,-0.4602958191743917,0.5233099385885768,0.5142553638493159,0.6748687247348598,0.6659957651099818,-0.5994121572170641,-0.4376238411174762,1.294129349528481,-0.32800520465214505,0.0008315958730317381,0.2163879004380678,-0.8097636857985676,0.4074158110792239,Low,1
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,1.0097620185355574,0,2.1287000647911123,0.07702997750413501,0.117446989689343,-0.6315116205405286,0.2261725904790199,0.33378738050616674,0.32037543700285853,0.40249821530267876,1.1654104179517637,1.2058783154179207,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.8218940885300223,1.858531835580658,0.8221288754013234,0.3727624550403599,-0.8997137833329577,0.0,0,0,0.03922669288786083,1,1,1,1,0,0.26363715940704885,0.36686045441544896,0.20433311244592295,1,1,0,1,0,0,-0.7013313162126361,0.46488460891663336,-0.41139158833564055,1.5934276485131493,0.21244213671459342,0.18137276057874133,0.3121331557558715,0.2657496694037519,0.9624812939366764,-0.4376238411174762,-0.783051417220568,0.6977333988365725,1.840334871787142,0.2163879004380678,1.5671532897956073,0.4074158110792239,Low,1
-0.23413855783271117,-0.31507860402984894,-3.433537498470686,-0.3592567745347183,0,-1.5028516834647803,0.07702997750413501,-3.5078844576138164,-1.8429756107320558,-1.7888304397782626,-1.903749645455116,-1.686272057403474,-1.804218837248295,-0.6992297750459157,-0.8632613328013595,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8467358984468231,-0.8214262665685116,0.8221288754013234,0.697780874525666,-0.9248294230199391,0.0,0,0,0.03922669288786083,0,1,1,0,0,-1.5513748061212314,0.8082190637603613,-1.530339071252251,0,0,0,0,0,0,-0.7013313162126361,-1.7847494098600631,-1.6780943398373886,-0.4602958191743917,-1.7725175078712552,-1.7537975874611538,-1.67473774055745,-1.654764599748824,-0.7946488386112815,-0.4376238411174762,-0.843096632973727,-0.32800520465214505,-1.139713241226121,-1.653054895903789,-0.8097636857985676,-1.5417217072886982,Low,1
4.33588831967708,-0.31507860402984894,2.039943267410404,1.0097620185355574,83,-0.2923344340461494,1.142877222837665,0.117446989689343,0.9837736997148413,1.4141575675418656,1.0959097230273345,1.5591659214181695,1.1785478935799745,2.4085038799502168,1.2058783154179207,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.8218940885300223,1.858531835580658,-2.3268493959769656,1.347817713496278,2.2415351518030744,0.0,0,1,1.4407992161976169,1,1,1,1,0,-0.2507187738748638,0.8082190637603613,-0.2872553436800681,1,0,0,0,1,0,-0.7013313162126361,-0.2849933973422655,-0.41139158833564055,1.5934276485131493,1.4492965284580321,1.5048162692554965,1.5891305648312066,1.6737424730039405,0.07548555278431066,2.372994408806081,-0.7945912567497193,1.3024779242988638,0.43928494122321465,1.1511092986089961,1.5671532897956073,1.381984570263185,High,0
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,0.117446989689343,-0.8334222855724497,0.11292794885521948,0.26111971879618334,0.14474391867381278,0.29245896637874175,0.7303277062523051,1.2058783154179207,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.4019642339506822,-0.37476658287698333,0.19233322112566556,1.6728361329815842,-0.45122021749400393,0.0,0,0,0.03922669288786083,1,1,1,0,1,-0.37746198231514366,-1.1227248521236304,-0.40838838430441515,1,0,0,0,0,0,-0.7013313162126361,-0.2849933973422655,-0.41139158833564055,-0.4602958191743917,0.09453901921885788,0.055183643930288295,0.1310847890790677,0.06610462742344657,-0.5017938165199552,-0.4376238411174762,-0.7698970682113644,-0.32800520465214505,-0.20219083020014741,0.2163879004380678,1.5671532897956073,0.4074158110792239,Low,1
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,1.0097620185355574,0,2.7339586895004278,1.142877222837665,0.117446989689343,1.589505694810605,0.9127812866625007,0.7745441632328811,0.9859869338418339,0.8197233739158853,2.4085038799502168,1.2058783154179207,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1.8218940885300223,1.858531835580658,0.19233322112566556,0.697780874525666,-0.25926497131493176,0.0,0,0,0.03922669288786083,1,1,1,0,1,0.25994560964665236,0.453555895536771,0.20080496563162156,1,1,1,1,0,0,1.7531927413788626,1.2147626151755322,-0.41139158833564055,1.5934276485131493,0.9272954367819134,0.9467573589035433,0.9982735221918518,1.0227244317828637,0.9624812939366764,-0.4376238411174762,-0.8263471631706321,1.0472520023279668,2.4472806611163196,1.1511092986089961,2.161382533694151,1.381984570263185,High,0
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,-0.3592567745347183,0,0.9181828153724815,0.07702997750413501,0.117446989689343,-0.6315116205405286,-0.21703399030656706,0.049200593735731185,-0.015526756575433306,0.2513767105119241,2.0977305144506033,1.2058783154179207,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1.0806079810364542,1.114099029428111,0.8221288754013234,-0.27727438393025233,-0.7490199452110692,0.0,0,0,0.03922669288786083,1,1,1,1,1,1.5618321584798187,-0.5316195717509798,1.4450647421419052,1,1,0,0,0,0,-0.7013313162126361,2.7145186276933297,0.8553111631661076,0.5665659146693788,-0.24899636333240419,-0.31281893882816575,-0.0341289735537962,-0.008431220261645018,0.4743895904511326,-0.4376238411174762,-0.8115318453492559,-0.32800520465214505,0.41000454180900736,-0.7183334977328606,1.5671532897956073,-0.5671529481047372,Low,1
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,0.117446989689343,-0.6315116205405286,0.6463229488818412,0.6035304706702826,0.6399324368851225,0.6028596999039014,1.2275650910516862,1.2058783154179207,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.339321873542886,0.3696662232755638,-0.4374624331499923,1.022799294010972,0.2914851275353034,0.0,0,0,-0.5214023164360415,1,1,1,1,1,-0.6001854845257326,-0.4606869381062618,0.6277107301620874,1,1,1,1,0,0,1.7531927413788626,0.46488460891663336,-0.41139158833564055,0.5665659146693788,0.6498759645967606,0.649788029060642,0.6415459709456348,0.629267027034006,0.473901498747647,-0.4376238411174762,-0.7727989932032527,-0.32800520465214505,0.06076043082385953,0.2163879004380678,1.5671532897956073,0.4074158110792239,Low,1
-0.23413855783271117,-0.31507860402984894,5.493325138205874,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,0.117446989689343,0.1761310395871564,-0.374125172670586,0.006483897280515048,-1.686272057403474,-1.804218837248295,-0.26414706334645716,0.5851364209521366,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.8467358984468231,-0.8214262665685116,0.8221288754013234,1.347817713496278,-1.0270859560312204,0.0,0,0,0.31954119754981203,1,1,1,0,0,-0.4746727926722516,1.572715226375656,-0.5012962504143512,1,0,0,0,0,0,-0.7013313162126361,0.46488460891663336,-0.41139158833564055,-0.4602958191743917,-0.4125497100182248,-0.3869974945292814,-1.67473774055745,-1.654764599748824,-0.8224003383237454,-0.4376238411174762,-0.6797386421191982,-0.32800520465214505,-0.4422966288756083,-0.7183334977328606,0.37869480199851974,-1.5417217072886982,Low,1
4.33588831967708,-0.31507860402984894,0.019844372324782707,2.8195064235239435,85,2.1287000647911123,1.142877222837665,0.117446989689343,0.7818630346829201,1.2983999654765122,1.021824580749187,1.417312484669659,1.089854850734369,2.4085038799502168,1.2058783154179207,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.11840853152745,2.1563049580416775,-1.06725808742565,-1.9023664813567829,1.4468045531364482,0.0,0,1,2.2817427301834705,1,1,1,1,1,2.3493627740310727,-0.4291613231530538,2.2200809923501064,1,1,0,0,0,0,-0.7013313162126361,-0.2849933973422655,-0.41139158833564055,1.5934276485131493,1.3287770763971094,1.3761656640087612,1.4429020673772743,1.5128260142364718,0.26576525090416847,2.137891711540949,-0.794759439495269,3.3210363251200667,2.4472806611163196,1.1511092986089961,1.5671532897956073,1.381984570263185,High,0
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,0.117446989689343,2.1952376899063686,0.45341083032440593,0.47966522786036825,0.38342895196657917,0.44204097186659835,1.4140291103514542,1.2058783154179207,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.2537070124519685,-0.22588002164647392,-0.4374624331499923,1.6728361329815842,0.2286960283178499,0.0,0,0,0.03922669288786083,1,1,1,1,1,2.3493627740310727,0.7530492375922473,2.3517984734173574,1,1,0,0,0,0,-0.7013313162126361,-0.2849933973422655,0.8553111631661076,0.5665659146693788,0.4490281376754003,0.434693099544259,0.3771313747886629,0.3374923918543357,-0.40417547582284646,-0.4376238411174762,-0.7839161238035519,-0.32800520465214505,-0.034340732177215776,0.2163879004380678,1.5671532897956073,0.4074158110792239,Low,1
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,-0.3592567745347183,0,-0.2923344340461494,-1.745047923249379,0.117446989689343,-0.8334222855724497,-0.374125172670586,0.006483897280515048,-1.686272057403474,-1.804218837248295,-0.6992297750459157,-0.8632613328013595,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-1.1417677692292634,-1.1177105234172255,0.8221288754013234,1.347817713496278,-1.0234980075045088,0.0,1,0,0.8801702068737144,1,1,1,0,0,-0.7367728256604033,-0.5946708016573959,-0.7517946742297487,1,0,0,1,0,0,0.5259307125831133,0.46488460891663336,-0.41139158833564055,-1.4871575530181622,-0.4125497100182248,-0.3869974945292814,-1.67473774055745,-1.654764599748824,-0.9889093365985281,-0.4376238411174762,0.4637672938625022,-0.32800520465214505,-0.4422966288756083,-0.7183334977328606,-0.8097636857985676,-1.5417217072886982,Low,1
-0.23413855783271117,-0.31507860402984894,0.019844372324782707,-0.3592567745347183,0,-0.2923344340461494,0.07702997750413501,0.117446989689343,1.1856843647467625,-1.7888304397782626,-1.903749645455116,-1.686272057403474,-1.804218837248295,1.0411010717519182,1.2058783154179207,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1.3771224240338813,1.4118721518891297,0.19233322112566556,-0.9273112229008645,-0.0045206259184060365,0.0,0,0,-0.8017168210979927,1,1,1,1,1,-0.31716666956200085,-0.4685683418445638,-0.3507619863374928,1,0,1,1,0,0,1.7531927413788626,0.46488460891663336,-0.41139158833564055,1.5934276485131493,-1.7725175078712552,-1.7537975874611538,-1.67473774055745,-1.654764599748824,2.328161880289228,-0.4376238411174762,-0.843096632973727,-0.32800520465214505,-1.139713241226121,-1.653054895903789,1.5671532897956073,-1.5417217072886982,Low,1
