lsa_0,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20,lsa_21,lsa_22,lsa_23,lsa_24,lsa_25,lsa_26,lsa_27,lsa_28,lsa_29,lsa_30,lsa_31,lsa_32,lsa_33,lsa_34,lsa_35,lsa_36,lsa_37,lsa_38,lsa_39,lsa_40,lsa_41,lsa_42,lsa_43,lsa_44,lsa_45,lsa_46,lsa_47,lsa_48,lsa_49
0.43324147271586205,-0.24653574058814645,-0.1032557493262817,0.08109982912453842,-0.13907347396398803,0.09446137053927939,-0.10102576177266037,0.08823219295032239,-0.028980464196971152,0.10320964975376534,0.11308409460634407,0.49378728943547995,0.02227529775191366,0.16937269153137677,-0.08940085203552954,0.2332842168125405,0.027840139726048773,0.08982909245165643,0.03622654772804183,0.09555585202778631,-0.24778667475491725,-0.09928581892671566,-0.11431864146194261,-0.03178608308868229,0.007164594170996654,-0.12717335298802152,0.01922748170671822,-0.031404130241090296,-0.021141772872597376,-0.0019963560443247916,-0.1419028762112056,0.04255727164717646,0.14502842680339484,-0.07612337646138997,0.08017947514125869,-0.1509033320701566,0.015777778036739677,-0.02181202250274907,0.029564198236857634,0.20931413134961996,0.09173966676556555,-0.004685101150737823,0.07685635445799884,-0.11286164070714748,0.0628241885736068,-0.12989154797503555,0.1833258845160303,-0.007952281060769721,0.0004303396359363637,0.026640887390286833
0.6052460738777447,-0.23246687023707274,0.11810427105790175,-0.047825006620442215,-0.2939114371983751,0.009637111938724205,-0.04200842777996729,0.26487687513758695,-0.182190705390365,0.0013970929249796876,-0.0011756765841692757,0.09242176417804124,0.1488879361321993,0.011425786401041542,0.03254662922990446,0.05424770915017232,0.035978483874866275,-0.13816339818954512,0.15557339749932492,0.02103330291903407,-0.10901280354078358,0.1580674958137529,-0.053235076661185,0.08969509730038121,-0.03111453557240519,0.24441801128479407,-0.18444140237616802,-0.1089344402267387,0.0249588839326479,-0.051184256985070245,-0.15451210133348134,-0.06787863023717908,0.11305951462823562,0.057005204587893196,0.029064471854612632,-0.13312102038327137,-0.024882464325243908,0.032717123700407046,-0.02862841183274932,0.0828612508302147,0.019892432757439692,-0.15803803759606225,-0.03127289629396194,0.01441691959254249,-0.09759094112324766,0.09865035039721157,0.016494481448446098,0.12396032277900698,-0.009516893230986532,-0.018701731051164065
0.43275257737140405,0.005732120444761769,-0.099930187538047,-0.3089317514167577,-0.19828841376335807,0.0005326206058431004,0.27426930827155055,0.24955557271150122,0.0700592051103517,0.27047566366781683,0.09813651464295595,0.04662819231271734,0.014429493568640622,0.2871287993538028,0.030918534662756608,0.11041169306852884,0.08181074925051653,-0.01844763631694337,0.12204033464083713,-0.05255344921620581,0.1882815622888338,0.12589469034386683,0.07330509834275065,0.0855510197096129,-0.11662138366580466,0.006667723496135532,-0.13086673487401615,-0.009922248347435091,-0.009909078531065506,-0.03845207816028287,-0.03596924306817729,-0.05525670349975234,-0.03655797243562531,0.00112993549420864,-0.1561226195668618,0.22586131333075923,0.06813663606189968,-0.1132938824323993,-0.09615595856923867,-0.1169470938648888,0.026574612945548068,-0.0895530521219894,-0.16723151909667586,-0.041429738073713515,-0.10958109204729617,0.11839087176348546,0.027692587801955694,-0.06000544126554213,0.17381509982824428,0.05626853744867179
0.38135413312309074,-0.32239041863762485,-0.2063259491120093,0.060928817760669066,0.026733318535660685,0.3679618983282563,-0.09345516689714956,0.07533067350033532,0.2329135922263967,-0.008232831192555575,0.1936195929894044,0.07006373880297039,0.043183343539700714,-0.3365565494617644,-0.021357897379460086,0.1902580420235832,-0.011651065133080913,0.21723659884178542,-0.12979134510114343,-0.036395475684996396,-0.11519102168862329,-0.1759762912018481,0.04194640022057906,-0.05772948182434776,-0.07157747891293906,-0.0875496223995224,0.09103976767002572,-0.022010526619735033,-0.009276778976423277,0.0069728791221463655,-0.09425250477737178,-0.08104691384900437,-0.07123328163744484,-0.19006991916615995,-0.055757037782817695,-0.0747485077026305,0.11262696372868418,-0.08070821892676995,0.013288941823355093,0.10059108182684225,-0.03666745718118255,-0.10133506085655224,0.18026438532511174,-0.07012150415180313,0.03640641745350651,-0.038285022871909075,-0.031450235407232685,0.06134740913132145,-0.108480225012939,0.07500353803347169
0.6041040653595884,0.34129505797972104,-0.144408621463885,-0.15008728536979532,0.013540477007125167,-0.06116838193378308,-0.18324539220460054,0.07211303881134637,-0.02178819420591517,-0.024504353696084148,0.03148139027836731,-0.057977968135900754,-0.040351323350394,-0.0772278125474698,-0.13839664793164358,0.104449295792089,0.009627225624086053,0.02628686108687225,0.19489633582060875,-0.016887405773985262,-0.19558773024142764,0.19226175509143825,-0.07994355993901492,0.054979224062994415,0.1419981670163341,0.12014989418453093,0.041322604689595976,0.026435517343459156,0.044802751652423284,-0.1433094289662528,0.021251059068096788,-0.15123938070168333,-0.01768890479208493,0.037676950703789784,-0.057582559834825624,-0.05443744782418859,0.015116113833572553,0.06198988878728105,0.030976752988248007,0.05102229310643559,0.15725332366961933,0.15018517959294458,0.06465436667276597,-0.18220794670136295,-0.040323348209068986,-0.12686781376747988,-0.24083184274425667,-0.07136382252755612,0.022245216212731535,0.03503741073712955
0.09476417347517178,0.0636573995135795,-0.03643444221156366,-0.06130282965253878,0.01442256106442538,-0.014104257871847726,-0.0816331442474132,-0.17793150418715492,0.07447203710659202,0.15614440573843552,0.10655346240327844,0.5438666092286435,-0.11757365531893157,0.502587452452895,-0.32231173897293425,0.03796174422094507,0.01319989696449329,0.15263910769822073,-0.1265074538387461,-0.020721047542664885,-0.13421447998746988,0.0543685047975765,-0.006031273059512638,-0.0921517712679324,0.018384827469603605,-0.06486883467052465,-0.10442892988060855,-0.05818087414286148,-0.03650927735976643,0.0827066297176048,-0.1849505674198097,-0.04004289803355174,0.023987409490828355,-0.046279233573656174,-0.07396286145840125,0.027137829495350065,-0.028374164230942345,-0.037253904754888253,-0.0012598715343053268,-0.026927113573088232,-0.0654048998028329,-0.10117356018646091,0.06832183961441604,0.0521414608490802,0.18379866615488633,-0.04747194007643679,0.04637455709036705,0.043404447886642245,-0.11235983153996987,0.12519183769763712
0.654863768147406,0.3231868122848306,-0.08023258083675248,-0.0595450345168507,0.012908266433937079,0.07661773949666692,-0.1336686191703277,0.23550401561243306,-0.21785765848366567,-0.0050208321929247225,0.03032141981803503,-0.12221051707231377,-0.10017838461366757,0.12519870241442607,0.1148349223928072,0.0853108685570997,0.13209798077562213,0.016863024692729187,0.03854021775433476,-0.27134564606843026,-0.05272638432706203,-0.2160837299488658,0.024225279447857486,-0.0740529618006378,0.08186265646075885,0.07732206313678085,-0.040146402827287556,0.0879929255678462,-0.07554270083877876,-0.031869732140333985,0.14141381671233066,0.031740449274929444,-0.0338547610036109,0.050154730679220716,-0.06666279601747886,-0.07839829637158338,0.12330897582320526,-0.03357023822026574,-0.07445448779761116,-0.10153794574514195,0.04343485735500522,-0.07663575771584363,-0.04541111751654898,0.0075389560574922075,-0.03505830610940226,-0.0073826005121054574,-0.09582633246893428,-0.026538910054436805,-0.007278973204926274,0.04630518302723555
0.5775566279868918,-0.05561221374626346,0.19279955425843842,0.10228353380592968,0.023732563557396474,-0.1446911169012616,-0.01236665108983628,-0.08667283713756026,0.13635934648736645,-0.03330740520359508,0.021222066438631778,0.0034275458676807794,0.2599703011092793,-0.1420928118585033,-0.06912949417001055,0.022554270463815924,0.17396960921537705,-0.08269117727581927,0.028276848894062703,0.1497119643665393,-0.1931645057065839,0.029537737193010064,0.06295589080287614,0.18949902485770448,0.027402715642121243,0.08376610751952779,-0.14019748658324105,-0.02564606399283103,-0.12682928499153,0.023284206360726714,-0.2345151036114105,0.02835178488141538,-0.13206920449978568,0.09168954124514181,0.16191958584538138,0.08134674535630955,-0.09953168363649603,0.009656585444308887,-0.022995959115752147,-0.0025495839326389867,0.060496039100321544,-0.028841863969671155,0.19459567396287372,-0.025375366462889612,-0.2770669405749384,-0.1012943974924122,-0.021538519311518584,0.12331541726218934,0.09824083508647119,0.09927038868980256
0.4592390277026619,-0.0953947123308492,0.07102765666170989,-0.2848847582715857,-0.1605804444421816,0.03326065593411575,0.1204617676749495,0.203961661109048,-0.01139904892063977,0.04387634910137236,0.17972545690431438,0.07944421713619594,0.03377540857029557,0.30465208402873806,0.17863170468864556,-0.08599067316344904,0.10559073431045782,-0.17311970554048253,0.04818212221807284,0.042536319775087754,0.11269378067699891,0.1325905250210743,-0.11850619693951282,0.362252281146045,-0.08051103279867147,0.018944541817766482,0.01747562433450991,-0.007140810813778412,-0.03297374145449178,0.15770730134469607,0.006879217347536351,-0.10043300175197452,0.09436885415645055,-0.2254112292359469,0.0603877847821877,-0.013928983711398066,0.005567655325238797,0.16826513013249322,-0.07471985023720848,0.038694597621693805,-0.04517952641684895,0.07162616688594522,-0.04777905347668075,0.15033296904322382,0.1264414566998134,-0.006988088644256443,-0.15299746529510308,0.018721873671078266,0.036530440625037075,-0.024699582998530797
0.7009771625339166,-0.08635680568982014,0.19241020656737462,0.0910907384806854,-0.15586890965627687,-0.09256971057465219,-0.01603093749949915,0.055789067127017054,-0.17975643419210835,-0.023463780492257474,0.058174291384599085,0.013013488119060496,0.11737939103998486,-0.14812846205214278,-0.03568381649916464,-0.018683286458463268,-0.052701815139710395,-0.0634791569569405,0.0666436440519646,-0.1114480898211343,-0.3131943588111628,-0.17537582976798632,-0.08378878416345228,0.10820346828383398,0.023202633200793722,-0.06316065012132639,-0.005984593012613761,-0.0233615626363022,-0.1156192878226592,0.007727392651403822,0.03959711925086824,-0.11247042479003634,-0.05492624087373021,0.05615648305273178,0.05428166018840093,0.0616495735117283,0.017180354702844066,0.019078668304510785,-0.08026939360173399,-0.015413115298817512,-0.27235882956479046,0.05040924900119625,0.061520347535922885,0.03875723677992121,-0.02957701823559797,-0.09940460835737892,0.07422925716670606,0.03164446649193831,0.05958866485172187,0.13703776039219753
